The Temper Trap,This Isn't Happiness,The Temper Trap,2861662e-b33c-31c9-a473-ae6c969e3a39
Clint Mansell & Mogwai,Death Is a Disease.,The Fountain (Motion Picture Soundtrack),2832efd3-10c7-32ed-8c47-57cadb881fff
The Postal Service,Brand New Colony,Give Up,8673e4aa-72b1-3ce6-9fa9-2d076563493c
The Killers,Sweet Talk,Sawdust,1d4dcfb3-cf10-38c2-8451-831440d8dfe7
Gorillaz,Some Kind of Nature (Feat. Lou Reed),Plastic Beach,86bc53f3-e1a2-3274-a2ab-2bec365f23e1
Death Cab For Cutie,Fake Frowns,Something About Airplanes (10th Anniversary Limited Edition),c3a0a768-f753-3531-8f5a-340a84ead0b6
Gotye,State Of The Art,Making Mirrors,8810abee-f281-3391-b1dc-df045f98ec9e
Love,Laughing Stock,Forever Changes: Expanded And Remastered,525d6864-39e7-359f-8e23-099d3809d94d
The Postal Service,Against All Odds,"B-sides, Covers and Remixes",f1a69072-660e-3427-ad0c-bd5e3d3d4b4d
The xx,Sunset,Coexist,7753e5a4-52fc-370c-9824-de79187caa5d
Arctic Monkeys,Dance Little Liar,Humbug,56a660ab-d4ef-348a-86ab-85a7b82f3bca
Death Cab For Cutie,President Of What (Live),Something About Airplanes (10th Anniversary Limited Edition),f17250b4-7aaa-36e7-af5d-3bad6a03d7f8
dead prez,The Pistol (featuring Maintain of Illegal Tendencies) (Explicit),Let's Get Free,9f46be23-8545-352b-a5e6-1b8bd747e86a
Fleet Foxes,Your Protector,Fleet Foxes,9d9ee7c6-2ef9-32c6-ac36-13e28001758c
Bombay Bicycle Club,Still,A Different Kind Of Fix,2874cc0a-e15d-3c65-b45f-22b5c76a60a2
The Black Keys,When The Lights Go Out,Rubber Factory,d2bbd9a9-e287-365b-8202-37c546e75c12
Arctic Monkeys,I Bet You Look Good On The Dancefloor,"Whatever People Say I Am, That's What I'm Not",e0f66576-a739-3d69-bf37-22bf090f6368
Basement Jaxx,Oh My Gosh,The Singles,ee95cb98-0c2f-3750-8392-417e802bfe4a
The Last Shadow Puppets,Only The Truth,The Age Of The Understatement,8e188dae-b160-3acf-b7f9-64f74f2ad1bc
The Decemberists,Sons & Daughters,The Crane Wife,fa4bf1ac-166f-3f05-aa28-f8fdb2d0f258
Death Cab For Cutie,Grapevine Fires,Narrow Stairs,43739c96-0d1c-33af-9447-0bbe1471fe84
Death Cab For Cutie,Company Calls Epilogue (Alternate),Forbidden Love EP,711ce96c-9ced-3d72-9ff0-f701a3ed8344
Portugal. The Man,The Woods,The Satanic Satanist,37621ea3-2773-3759-9b5b-5a3ec8ae4ca2
dead prez,Psychology (Explicit),Let's Get Free,954380b5-1eed-3088-96ae-768540c53e4d
The Postal Service,Little Girl Blue (Postal Service Remix),"B-sides, Covers and Remixes",9c4f05af-7bbe-3a22-a970-a113ad608cbb
He is Legend (Classic Case Cover),Modus Operandi,Black Unicorn,84f5ca44-9055-3fb2-b8a0-73d20a9c5372
The Decemberists,The Abduction of Margaret,The Hazards of Love,1c733b5a-9cdf-3ffe-bd70-6d8ced6206d4
Death Cab For Cutie,Information Travels Faster,The Photo Album (2CD Limited Edition),a8f9b110-098d-3857-84a7-bc345b583d25
Band Of Horses,Marry Song,Cease to Begin,6059a0e0-05d6-37c1-ba97-3ae82bc0334f
Oasis,Little By Little,Time Flies...1994-2009,5b38f37b-26e6-396d-9fe6-b325370b95b8
Modest Mouse,Dashboard,We Were Dead Before The Ship Even Sank,25ffdeb8-b937-3b8c-bb50-c3845e25e307
Disclosure,F For You (ft. Mary J Blige),Settle (Special Edition),7b72c1dd-e569-30c0-baa5-9911ecdf7e75
,Oasis  Stop Crying Your Heart Out,Oasis - Greatest Hits CD2,5e6aaea9-3f74-31f1-af3b-9997d5f2b1e2
Oasis,I'm Outta Time,Time Flies...1994-2009,9907c656-94e8-3546-a006-513642f09817
Oasis,Wonderwall,Time Flies...1994-2009,eb87e161-0c7e-3e85-8c7f-42f21b1f5fd3
Big D and the Kids Table,Fluent In Stroll,Fluent In Stroll,df061293-25da-3376-b57e-a82fbab9e694
Big D and the Kids Table,We Can Live Anywhere,Fluent In Stroll,a6595637-0279-32c5-9b39-4640020356f6
Oasis,Stand By Me,Time Flies...1994-2009,72c2ddb6-69c1-3407-a245-f90c168a891e
Big D and the Kids Table,Shining On,Strictly Rude,293c5b98-b56b-3422-a9af-44d900359e2a
Fleet Foxes,Mykonos,Sun Giant,52cefbf7-df6e-3c9a-89ad-73095b8c5fdc
Michel Thomas,AudioTrack 10,Spanish CD2,fe46779f-329a-38e0-b8ce-1ea53c5305e8
Nick Cave & The Bad Seeds,Song of Joy,Murder Ballads,3fb89596-7ef6-35c7-930b-0b78648409d1
Nick Cave & The Bad Seeds,Brompton Oratory,The Boatman’s Call,92461417-96f7-3ae5-8079-cc2fc0fe2eac
Oasis,Stop Crying Your Heart Out,Time Flies...1994-2009,15cbc51e-ef94-3f23-8a5f-775dcf9c0e0a
Modest Mouse,Satin in a Coffin,Good News for People Who Love Bad News,ed5920f2-fc52-3139-86e7-ec007492c2fe
Modest Mouse,Four Fingered Fisherman,Sad Sappy Sucker,57fa664b-ba6d-34df-83d7-0b30fef0619c
Gorillaz,Pirate Jet,Plastic Beach (2010),c23c3ecd-d0e7-3298-a4e3-936c60ddae61
Danger Mouse,Revenge (Feat. The Flaming Lips),Dark Night Of The Soul,6c8a1735-97e6-3b26-a6ac-7288327d0e76
Silversun Pickups,Here We Are (Chancer),Neck of the Woods,b45e9739-70ce-3dd5-8e07-1376b9f9a8ef
dead prez,It's Bigger Than Hip Hop (featuring Tahir and People's Army) (Explicit),Let's Get Free,15bd17ad-fb83-3315-9d96-dde82479c3f9
Bob Dylan,Ring Them Bells,The Essential (2014 Revised),176f9ff5-fabc-3bba-8831-8c72c86865a2
alt-J,Bloodflood,An Awesome Wave,309d1679-ad61-32e4-b8d4-df3628e0b092
The Shins,Young Pilgrims,Chutes Too Narrow,1b977c36-1c05-3a16-92bb-a8cb3ab171c7
Turin Brakes,Love Is All You Deserve,Bottled At Source - The Best Of The Source Years,2b564c77-1093-3226-b6a6-71c546f2d304
Arctic Monkeys,Still Take You Home,"Whatever People Say I Am, That's What I'm Not",f48fbdec-87ff-3686-8426-e03a215b84ab
Modest Mouse,Sucker Betru,Sad Sappy Sucker,39799250-a662-3708-9c38-e85de99eff65
Arctic Monkeys,Brick By Brick,Suck It and See,235edbab-fa70-3f43-b7cc-77356d88edc9
Turin Brakes,Asleep With The Fireflies (Live At The Palladium),Bottled At Source - The Best Of The Source Years,ad73ff91-580f-3cc7-a3ae-7013dd274c24
Arctic Monkeys,Seven,When The Sun Goes Down,036c582a-24e7-3c16-9c68-2ee862d299e3
Bombay Bicycle Club,What You Want,A Different Kind Of Fix,a7f966fc-6472-3a6f-a81f-5610fba45961
Arctic Monkeys,Plastic Tramp,Fluorescent Adolescent,ab9e433b-a522-3a15-a6e5-99debd4f6fe5
Turin Brakes,Dear Dad,We Were Here,493456df-88d2-3848-9267-4f3ab02d32bb
The Black Keys,Ten Cent Pistol,Brothers.,9ef1273f-dc5e-308b-9df1-4e2bbb4802a3
Fleet Foxes,Grown Ocean,Helplessness Blues,47d508d6-663d-3195-9518-d261d3647364
Yeah Yeah Yeahs,Zero,It's Blitz! (Deluxe digital album),cf868fdf-7cde-3491-b10b-ac20a4f1b6d8
The Kooks,Ooh La,Inside In / Inside Out,f5956095-65d9-3638-a010-0fbf96ffdb01
The Strokes,Meet Me In The Bathroom,Room on fire,bff5dd97-a282-3b66-8af9-daf34fd1ef36
Arctic Monkeys,Pretty Visitors,Humbug,11f1c0d9-a6e6-3926-84c3-afbd15d1227c
The Killers,A Crippling Blow,Day & Age,224ff788-c07f-3c05-b950-c612410c06f3
Clint Mansell & Mogwai,Stay with Me,The Fountain (Motion Picture Soundtrack),0b0ba7f5-fd34-33e1-b60d-8ace262a6465
alt-J,Tessellate,An Awesome Wave,d61bf566-8bc3-39f5-a1a3-0dc1ecc18b65
OutKast,I'll Call B4 I Cum,Original Album Classics,86c6ae16-82f0-3b29-a85c-e1dd4a976bf0
The Shins,Kissing The Lipless,Chutes Too Narrow,51740834-5989-351b-8cac-7f553a906263
Pink Floyd,Hey You (Live),Pulse,7d381052-f788-3e22-9735-c7e1ba591292
Pink Floyd,Young Lust (2011 - Remaster),The Wall,8bf4a80b-53b6-3ee3-b1ca-10836ba04607
The Strokes,Soma (Live),Someday,ef89767d-68e4-35ed-9931-b8011300aa51
The xx,Fantasy,xx,c1ebba27-3a3d-3f64-844b-7c84dcc22b59
Luck-One & Dekk,Murderers (feat. Dizz),Beautiful Music Pt. 2,328aeac3-95c0-3f15-afc3-5b6ab3e11957
Big D And The Kids Table,Girls Against Drunk Bitches,How It Goes,f9e70ba5-9c0d-3ac8-8887-a756ffd40aa2
Modest Mouse,Cowboy Dan,Lonesome Crowded West,b3f66e53-97c3-3f64-a612-3fc06a5f22f0
Jamiroquai,Virtual Insanity (Remastered),High Times - Singles 1992-2006,85f6eb95-fbab-35fb-a4a4-da1fcfa0b9f2
Vampire Weekend,Oxford Comma,Vampire Weekend,d646cda5-d61e-3a42-a635-7345c41beaec
Modest Mouse,Custom Concern [BBC Radio 1 Session Version][#][*][Instrumental],The Moon & Antarctica [Bonus Tracks],f8ee33b1-7aaa-30b8-8a7a-9330d0b90c87
Oasis,Champagne Supernova,Oasis - Greatest Hits CD1,3f0243f3-7af8-30d5-9cfc-1b24419dc1c6
The Killers,Under The Gun,Sawdust,d78a045a-bcb5-31c8-97c0-b939aa19b7e2
The Temper Trap,The Sea Is Calling,The Temper Trap,4e99eaa8-7422-3943-b66e-94698920abdd
Broken Bells,Heartless Empire,Meyrin Fields EP,f6ab142d-5e53-3379-95f5-746bdd01eff3
Death Cab for Cutie,Some Boys,Codes and Keys,1a004a89-7383-3119-afaa-a464158b8fdb
The Decemberists,The Hazards of Love 4 (The Drowned),The Hazards of Love,7e237cdd-c4f0-3a49-b587-465aa20bd2d2
OutKast,Humble Mumble,Original Album Classics,c99f05c1-0104-3db6-974e-fbc469aa03b6
Modest Mouse,Lounge (Closing Time),Lonesome Crowded West,efbcb3b7-0c46-3263-97fc-583b617ec8e0
The Black Keys,I’m Not The One,Brothers.,7c0baecc-3078-35b2-b454-e8d2f95dca54
Death Cab For Cutie,Hindsight,You Can Play These Songs With Chords,54f07d15-c4aa-3c15-bd43-5514070ecc1a
OutKast,Spaghetti Junction,Original Album Classics,befe0f19-3b64-3d68-8527-d181a8b7ebcb
Arctic Monkeys,Teddy Picker,Favourite Worst Nightmare,843bd831-698a-33e3-9dab-456e9ccee402
dead prez,Radio Freq (Explicit Album Version),RBG: revolutionary but gangsta,f8943c4e-ec4b-3cb9-9131-e8ff3675d31d
Sam Sure & Giacomo,Fresh Air (Intro),The Fresh Air EP,3e8c559f-2477-345b-9b55-12d0f3284a28
alt-J,Dissolve Me,An Awesome Wave,2f44dd57-f39a-3bc9-b6df-ab5fe43184e4
He Is Legend,I Am Hollywood,I Am Hollywood,335e15a5-cf2a-31c4-a25d-403c1d2df50d
He Is Legend,Clouds,Suck Out The Poison!,97ce5732-4ef2-3caa-a786-265c58155364
The Shins,Baby Boomerang,Fighting In A Sack EP,b1bdb6d1-ea4c-3abb-8645-ce57abe5ff1c
Death Cab for Cutie,World Shut Your Mouth,Title and Registration,00180c9a-687d-3e83-a90d-5fb0ebc33407
The Black Keys,Keep Me,Rubber Factory,ea650a02-509a-34b6-93a4-500412e8db8f
Modest Mouse,Medication,Building Nothing Out of Something,0ea10d38-6d64-3148-9bed-e152523aa870
The Decemberists,"Eli, The Barrow Boy",Picaresque,53dfb073-c477-325b-88a5-4c6853ae885a
The Decemberists,The Mariner's Revenge Song,Picaresque,a13e35e0-1d64-338b-8546-bd2fc1f60f10
Turin Brakes,Underdog (Save Me),Bottled At Source - The Best Of The Source Years,0e1a2189-d34c-3142-aeb1-3f7c71178e49
Fleet Foxes,Drops In The River,Sun Giant,f5240341-15b1-362f-b285-5c6222e72749
The Shins,Gone For Good (Alternate Version),So Says I EP,0466028b-3eb5-300f-830e-632f8b2dfd04
Death Cab For Cutie,Prove My Hypotheses,You Can Play These Songs With Chords,a3350725-84b0-336e-b308-9c173032e407
Death Cab for Cutie,Title and Registration (album version),Title and Registration,f8d9a96b-e06a-38d7-afa3-1589e190c525
Gotye,Making Mirrors,Making Mirrors,33775a17-9e18-3e95-a0f8-f5cc19a98e3d
The Strokes,Last Nite,Is This It [UK],df28d26b-4a8f-338a-955b-8a3032922bfd
Turin Brakes,Last Chance,Bottled At Source - The Best Of The Source Years,032b627d-bde4-3350-a51c-a60f806ee48c
The Decemberists,Odalisque,Castaways and Cutouts,c0a1f614-1536-343c-9914-6e4b2a9b8ae4
Gotye,Save Me,Making Mirrors,bd470608-2718-3943-8908-f7f84bd03bda
Artifacts,Wrong Side of the Tracks,Classic Hip-Hop,c4ef2345-38ee-3d0b-9bcd-d7ebbaf37466
The Flaming Lips,Fight Test,Yoshimi Battles The Pink Robots,be978ba5-aa50-3b6b-a471-560ec9bb96d0
Nick Cave & The Bad Seeds,"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,11faea34-5215-3a92-a1e7-0ea3a4213ef0
Basement Jaxx,Romeo (Radio Edit),The Singles,e7c984c6-74ce-3f96-8fff-0e6edf4b40a8
Mr. Scruff,Jusjus (Instrumental),Keep It Unreal (10th Anniversary Analogue Remaster Edition),1c71642e-d2e4-3d82-9e71-0666cb8dd15f
The Flaming Lips,Look…The Sun Is Rising,The Terror,0c949492-dbe9-3838-a802-059217ff4890
Death Cab For Cutie,Scientist Studies,We Have The Facts And We're Voting Yes,7dc47441-170c-3e55-b56c-29d5d4ee291f
The Decemberists,12/17/12,"What A Terrible World, What A Beautiful World",dccf7c57-ed0e-3007-9d73-dbfa1ab44f77
The Killers,When You Were Young,Sam's Town,9d032128-a99a-3142-8fcc-f2ab8d2375ae
Big D and the Kids Table,Set Me Straight,"For The Damned, The Dumb & The Delirious",219ec5f6-9e9b-370c-bad4-bc2a8a3d5837
no artist,AudioTrack 01,Spanish CD4,f8c469cc-9154-3dba-87aa-685541634138
Death Cab For Cutie,TV Trays,You Can Play These Songs With Chords,7d8120a8-8ef4-362d-aa34-66b549c8da1e
Love,Old Man,Forever Changes: Expanded And Remastered,b2305bfa-7e20-3964-b6e3-972b560e1d50
,Oasis  Go Let It Out!,Oasis - Greatest Hits CD2,e2fdfd4c-9958-3017-9557-fb53415fe454
Nick Cave & The Bad Seeds,Hiding All Away,Abattoir Blues / The Lyre of Orpheus,7c07bfc9-ef67-3b0f-9a68-bc7fce5f7af0
Throw Me The Statue,Moonbeams,Moonbeams,44729344-8213-34bb-ac35-3b0d84f04db3
Throw Me The Statue,Lolita,About To Walk,55871e85-d477-373a-a9bf-06ed05f42610
Coldplay,The Hardest Part,X&Y,63cfeb97-2a33-3304-b9f6-164f77617ef1
Pink Floyd,Time (Live),Pulse,ecdbf424-f37f-3d23-bcd2-d82bc0f477de
Gorillaz,DARE,Demon Days,9cc52831-1b41-3172-8ccb-f8b86d6caaf2
Arctic Monkeys,Fright Lined Dining Room,Cornerstone,3d23c30f-43b2-3b6a-891c-4f5670433abf
Silversun Pickups,Comeback Kid,Pikul,eb09dcee-7a21-368e-b09f-919d6d1de547
The Strokes,Last Nite (Original Demo),The Observer Single,5181ca05-16df-3aa1-9e20-58aee3fb2198
Arctic Monkeys,Fire And The Thud,Humbug,1f0b2182-1206-3983-adcf-62f9e9178b85
OutKast,Slump,Original Album Classics,da123c47-2aa3-3ab8-8888-848ba3b20040
Big D and the Kids Table,Breaking the Bottle,Strictly Rude,c3290d7c-d7ee-3fb2-a9c0-788fa253e826
The Decemberists,Shanty For The Arethusa,Her Majesty,2b6f1a89-affe-3ea7-b7a6-9ebeda1ed82c
Modest Mouse,All night Diner,Interstate 8,b3363e8f-52b2-385e-8ae9-6b30ac5c0b3d
The Strokes,Between Love & Hate,Room on fire,eec147ee-7e5c-32de-a2fc-99b3f7f6076e
He Is Legend,Decisions Decisions Decisions,It Hates You,e4a1869d-2e3f-3626-806f-a1e99dab7256
Turin Brakes,Capsule,Bottled At Source - The Best Of The Source Years,d0e5a8ea-d4b0-3874-8a20-2f9a88ad96b0
The Long Winters,Cinnamon,When I Pretend To Fall,c141141f-0cec-316a-a38e-43b1430fdb05
Throw Me The Statue,Honeybee,Purpleface,69b10302-60f4-321d-9603-c1c44d9282cb
The Last Shadow Puppets,The Time Has Come Again,The Age Of The Understatement,17089cad-a877-3e53-9b33-11414e68596b
SBTRKT,Right Thing to Do,SBTRKT,a3638769-b17d-3786-9ac8-b132f6f92851
Broken Bells,Leave It Alone,After The Disco,cf64f52a-3dca-3e30-bbfb-67c6c3b6c8a8
The Decemberists,The Queen's Rebuke/The Crossing,The Hazards of Love,cd67f237-e9d4-37c6-a71a-a2074c3c5261
The Black Keys,These Days,Brothers.,bd015dc2-e995-362d-b11b-997ad3c57850
dead prez,W-4 (Explicit Album Version),RBG: revolutionary but gangsta,e20a48e1-318f-36e7-8d11-a025173df510
Death Cab for Cutie,My Mirror Speaks,The Open Door EP,5ec72086-7d13-37c4-8efc-d0899abac918
dead prez,Propaganda (Explicit),Let's Get Free,ad358114-e9e0-3b01-aa89-6a61a516eabb
The Last Shadow Puppets,The Chamber,The Age Of The Understatement,8783d6b7-ca6a-3514-8746-01de0cd8f6fa
Basement Jaxx,Do Your Thing,The Singles,1e8ecd12-bb4c-3649-83ad-7ea34a810b98
Kendrick Lamar,Sherane a.k.a Master Splinter’s Daughter (Explicit Version),"good kid, m.A.A.d city",b4db477e-3eff-3939-b8aa-8e4408d69364
Gorillaz,"White Flag (Ft. Bashy, Kano & The National Orchestra for Arabic Music)",Plastic Beach (2010),6fbaa791-3f7c-334e-b4e8-935077829287
The Decemberists,Won't Want for Love (Margaret in the Taiga),The Hazards of Love,7ab9802c-202e-3de9-bbf5-06dfe226d397
The Postal Service,This Place is a Prison,Give Up,c9e01763-234c-36f9-bbd0-ea27037b59d6
Band Of Horses,On My Way Back Home,Infinite Arms,c7ad8ded-f602-3ebd-9c4a-2ccfcea79c29
The Long Winters,Honest,Putting The Days To Bed,7ed246d7-3f5c-3fee-8153-183054ed1f79
Fleet Foxes,Meadowlarks,Fleet Foxes,5464a9ad-5217-3b60-92ce-fafe1d5e9812
Big D and the Kids Table,Destination Gone Astray,"For The Damned, The Dumb & The Delirious",f8dcd0a2-934c-3f7f-ad44-f1858ccf4d27
Arctic Monkeys,A Certain Romance,"Whatever People Say I Am, That's What I'm Not",47533413-da6d-30c0-991c-046aa0c40913
The Strokes,The End Has No End,Room on fire,53475809-8b09-3fed-9393-fabeb0e55c2f
Modest Mouse,"Whenever You Breathe Out, I Breathe in (Positive Negative)",Building Nothing Out of Something,4b9455b1-5791-30b6-9e4f-92c02c8e3c5b
Turin Brakes,So Long (LA Demo Version),Bottled At Source - The Best Of The Source Years,aa81eda5-cb7f-3497-bda2-0a3fa38448f7
The Decemberists,The Wrong Year,"What A Terrible World, What A Beautiful World",41c41ff9-ed88-3dd6-b866-dc7e1d6dcd34
The Peddlers,Girlie P. S. I Love You,How Cool Is Cool,d7651e61-202c-3d92-8059-788e3b4348e1
Jamiroquai,Love Foolosophy (Remastered),High Times - Singles 1992-2006,d7dff2f6-8ad1-3380-a32c-02b5ea3c9834
Coldplay,Square One,X&Y,fbbe6e19-3f6b-31e9-ad8e-5df51c4410c3
Broken Bells,Sailing To Nowhere,Broken Bells,5cfafd2d-2186-3e06-a35d-4b84022c3ab7
Flight Of The Conchords,The Most Beautiful Girl [In The Room],Flight Of The Conchords,549b7125-4547-36b2-bd4b-40e6dfde4216
Portugal. The Man,Creep In A T-Shirt,Evil Friends,6b49500c-8c22-3f4a-af24-e9d497b00af1
Coldplay,Yellow,Parachutes,f4622c30-97b9-3d96-8d9c-1bc27b302b52
Gorillaz,Stylo (Ft. Mos Def & Bobby Womack),Plastic Beach (2010),79b24600-7044-3f28-98c6-9edfa17f4bc9
The Killers,Runaways,Direct Hits (Deluxe Edition),8b55d796-90a0-36f9-b206-0fce68da33f2
The Shins,The Rifle's Spiral,Port Of Morrow,ac553811-f1a6-36f5-804f-a0f36f74724f
Flight Of The Conchords,Foux du Fafa,Flight Of The Conchords,c58e911c-5043-3936-abfc-af6e76d65a56
no artist,AudioTrack 05,Spanish CD4,7ab1d411-5e91-3a62-bd58-922701f8d099
Todd Terje,Spiral,Spiral,233f286e-3c3d-3c80-9b5f-a580c011e4d7
Bombay Bicycle Club,Autumn,I Had The Blues But I Shook Them Loose,a01d5890-9517-3bee-94fe-27eb3acdbe14
Silversun Pickups,Sort Of,Swoon,2d25860e-5c95-3c7c-ae68-cb5845d38c98
Coldplay,See You Soon,The Blue Room,ba8f1660-927d-3ef3-ac4c-482b36eab67d
The Strokes,Soma,Is This It [UK],da833f80-9bf4-3ecb-ab8d-f4da58d6bb07
Red Hot Chili Peppers,Universally Speaking,Greatest Hits,87e67377-3ac6-3481-970f-4ba2529c06ac
Red Hot Chili Peppers,Breaking the Girl,Greatest Hits,4d801a7b-e76e-3de7-afc1-62302f1d238c
Red Hot Chili Peppers,Road Trippin',Greatest Hits,b4187e68-bfee-37b5-9f2d-1e164381617f
Red Hot Chili Peppers,Californication,Greatest Hits,6c81731c-8fb6-3155-a81f-af1f4a5e2eb5
Red Hot Chili Peppers,Suck My Kiss,Greatest Hits,0e417b3e-f043-3d77-aaed-4160bc7490f7
Red Hot Chili Peppers,Scar Tissue,Greatest Hits,637f9c57-c5bd-3beb-8dc4-c9b90df7dffc
Red Hot Chili Peppers,Otherside,Greatest Hits,b4500f2f-a1f5-38f2-ba9e-7bef97a21755
Red Hot Chili Peppers,Save the Population,Greatest Hits,d79bfc3a-03b3-3c6a-adcc-f01b3bf05dbf
Red Hot Chili Peppers,Higher Ground,Greatest Hits,08a3e8d3-f2da-3463-a0a4-ab1db3896040
Edward Sharpe & The Magnetic Zeros,Jade,Up From Below,c4db92bc-a5df-32dc-8e1c-0538d7e6144b
Band Of Horses,NW Apt.,Infinite Arms,ee741e3d-668f-3b1a-9aff-171cd030d8a9
The Decemberists,The Island: Come and See - The Landlord's Daughter - You'll Not Feel the Drowning,The Crane Wife,04d569fd-17fd-3b97-89f5-906434bca26e
The Jesus and Mary Chain,Some Candy Talking,21 Singles 1984-1998,c3099e6e-5451-3ea0-87fc-139d4f4cdf8b
Death Cab for Cutie,The Sound Of Settling,Transatlanticism (10th Anniversary Edition),e96db600-8c65-3550-a416-8e1feb346be3
Death Cab For Cutie,Steadier Footing,The Photo Album (2CD Limited Edition),6453ae28-1675-32e6-bb62-c7e6a2439e77
Danger Mouse,Her Hollow Ways,Rome,d8102094-39de-38a7-962d-aca0ac63eb76
Modest Mouse,Might,This Is a Long Drive for Someone with Nothing to Think About,d37bd31a-c9c7-3734-97a3-aeac433f038b
Gnarls Barkley,Just a Thought,St. Elsewhere,872422f6-0dc8-399a-992a-6c7e9df9a175
,Oasis  The Shock Of The Lightning,Oasis - Greatest Hits CD2,2a346b91-2e9d-3ae8-82e4-76f8daaee98b
The Shins,Nothing at All,Wincing the Night Away,8c6ddb46-05dc-3c43-bb57-31217433e133
Portishead,Only You,Portishead,dfcf92f2-98de-3260-b5fb-acb5cdfd3bf3
Arctic Monkeys,Fireside,AM,b53c5cec-2cb3-3fb6-a1f0-2249b16a70ac
Jamiroquai,Corner of the Earth (Remastered for 2006),High Times - Singles 1992-2006,7ecfd6f6-ef37-34de-b24b-669ca74a5633
The Postal Service,Be Still My Heart,We Will Become Silouettes EP,8f8c3d63-8c96-3ffb-845c-af0d5682cafd
He Is Legend,China White III,It Hates You,298ae0e2-785e-3800-8592-7e3dd5435084
Modest Mouse,Custom Concern,This Is a Long Drive for Someone with Nothing to Think About,549bb525-9063-3fa9-b657-a642ca5119e3
The Jesus and Mary Chain,Far Gone And Out,21 Singles 1984-1998,739d9b75-fcf4-3539-a5e8-8165c5a04132
The Shins,Sleeping Lessons,Wincing the Night Away,ccb2dcab-6790-35a4-bc25-1fbae8760353
Turin Brakes,Atlas Of The World,Bottled At Source - The Best Of The Source Years,22859f03-5c72-3b94-a249-64b4cdb29104
Pink Floyd,Us And Them (Live),Pulse,12e96285-770d-336b-9d09-2aa63cb94680
Gnarls Barkley,Would Be Killer,The Odd Couple,52ee420e-6979-3489-875d-9a9f965816c6
Red Hot Chili Peppers,My Friends,Greatest Hits,4fccd491-340c-3224-80fb-61a53026e47d
dead prez,Police State (Explicit),Let's Get Free,8fa8cfea-155e-35cf-9e5f-584ac0f6237d
Oasis,Shakermaker,Time Flies...1994-2009,ef03a69e-5c72-3e2d-a9f2-189c4d883bea
Turin Brakes,Guess You Heard,We Were Here,12ef19da-4c09-32e5-a190-b821ecee0bad
He is Legend,Cape Fear,Black Unicorn,f4191d3d-48ad-3fea-9e62-03d639587936
The Long Winters,Pushover,Putting The Days To Bed,874b03e2-b480-3d7f-941c-da1920f65ef4
Modest Mouse,Positive Negative,Interstate 8,fdd4b0b7-aceb-340a-ac4b-cf2fd8974145
The Killers,Show You How,Sawdust,263c7e65-45cd-39b5-9038-76a193d298cc
Throw Me the Statue,Tag,Creaturesque,5d7d07a3-861f-33f4-9760-70ef105c6555
The Jesus and Mary Chain,Never Understand,21 Singles 1984-1998,3416bb99-a1a7-3269-91c4-89c7036e3bd7
Gorillaz,Welcome To The World Of The Plastic Beach (Ft. Snoop Dogg & Hypnotic Brass Ensemble),Plastic Beach (2010),e2aa7ff9-b741-3521-8947-93881aa29086
OG'z,Shutdown vs OG'z,Oh Geezus It's Christmas AGAIN!,cf68b5f4-349a-3b00-b6a8-1c65e78f7fcb
dead prez,Fucked Up (Explicit Album Version),RBG: revolutionary but gangsta,e437bea7-09ee-3721-87b4-e91ffab8e26c
The Shins,For A Fool,Port Of Morrow,a3f85f7a-5d8d-350d-be3b-605fad81de62
Modest Mouse,Pushing the Buttons,Interstate 8,56dcb124-4f61-36a0-89d8-ef40062d3578
Band Of Horses,Electric Music,Mirage Rock,22acd4bd-1a37-32af-b1c8-f8c961348c2e
Flight Of The Conchords,Ladies of the World,Flight Of The Conchords,962e91fd-b4d6-3328-9b7b-0b619e5e9383
The Peddlers,"People (From The Musical Production ""Funny Girl"")",How Cool Is Cool,e2d878db-14ae-3187-aab4-7ec36ef8c1b3
Modest Mouse,Lounge,This Is a Long Drive for Someone with Nothing to Think About,3820af3e-67c8-304f-ae1a-0e579de93df8
Com Truise,Declination (Ft. Joel Ford),Wave 1,5734f8b2-4a35-3945-b2b1-fc07141a8429
He Is Legend,The Greatest Actor Alive... (Enters Stage Right),I Am Hollywood,9b66ff06-a7e7-3493-aab3-7a448afb49a0
Gorillaz,Sweepstakes (Ft. Mos Def & Hypnotic Brass Ensemble),Plastic Beach (2010),f181a90c-26e3-3ba1-a21b-97bbce20554e
Luck-One & Dekk,Searchin',Beautiful Music Pt. 2,941ef541-2ad3-3813-bc8e-42868d663779
Kendrick Lamar,Swimming Pools (Drank) (Extended Explicit Version),"good kid, m.A.A.d city",5b16e494-6f27-3810-bd08-9a0607561e1a
The Long Winters,Clouds,Putting The Days To Bed,7f1e6048-72d6-354b-bbb7-2613044deec6
Rudimental,Waiting All Night (feat. Ella Eyre),Home,2c2d2e78-7fa7-3f5b-990d-92239c0c3c9f
The Long Winters,Bride And Bridle,When I Pretend To Fall,8bb28073-4710-37d5-871b-800dfb11443b
Band Of Horses,The Funeral,Everything All The Time,cebba484-bd2b-38ba-9e80-ede0ea34dc19
Sparklehorse,Don't Take My Sunshine Away,Dreamt For Light Years In The Belly Of A Mountain,342d5b4b-7b29-3768-b744-f583e097ffe3
The xx,Swept Away,Coexist,bea75c93-4234-32ee-a2ab-9f04a48d95dc
